TIMESTAMP,YEAR1,MONTH1,DAY1,HOUR1,MM0,MM1,MM2,MM11,MM12,MM13,location,wind,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26,lag27,lag28,lag29,lag30,lag31,lag32,lag33,lag34,lag35,lag36,lag37,lag38,lag39,lag40,lag41,lag42,lag43,lag44,lag45,lag46,lag47,lag48
2013040321,2013,4,3,21,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851,0.356733384,0.276947647,0.263978945,0.198477582,0.157034111,0.248942767,0.197631798,0.146226854,0.143783474
2013040322,2013,4,3,22,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851,0.356733384,0.276947647,0.263978945,0.198477582,0.157034111,0.248942767,0.197631798,0.146226854
2013040323,2013,4,3,23,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851,0.356733384,0.276947647,0.263978945,0.198477582,0.157034111,0.248942767,0.197631798
2013040400,2013,4,4,0,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851,0.356733384,0.276947647,0.263978945,0.198477582,0.157034111,0.248942767
2013040401,2013,4,4,1,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851,0.356733384,0.276947647,0.263978945,0.198477582,0.157034111
2013040402,2013,4,4,2,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851,0.356733384,0.276947647,0.263978945,0.198477582
2013040403,2013,4,4,3,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851,0.356733384,0.276947647,0.263978945
2013040404,2013,4,4,4,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851,0.356733384,0.276947647
2013040405,2013,4,4,5,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851,0.356733384
2013040406,2013,4,4,6,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671,0.224978851
2013040407,2013,4,4,7,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213,0.280800671
2013040408,2013,4,4,8,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593,0.23569213
2013040409,2013,4,4,9,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666,0.253547593
2013040410,2013,4,4,10,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313,0.1393666
2013040411,2013,4,4,11,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205,0.069636313
2013040412,2013,4,4,12,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495,0.050371205
2013040413,2013,4,4,13,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695,0.112207495
2013040414,2013,4,4,14,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937,0.068132695
2013040415,2013,4,4,15,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689,0.023869937
2013040416,2013,4,4,16,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228,0.036650689
2013040417,2013,4,4,17,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509,0.04614228
2013040418,2013,4,4,18,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955,0.021614509
2013040419,2013,4,4,19,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892,0.031669955
2013040420,2013,4,4,20,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953,0.020110892
2013040421,2013,4,4,21,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977,0.035616953
2013040422,2013,4,4,22,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921,0.035522977
2013040423,2013,4,4,23,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089,0.008918921
2013040500,2013,4,5,0,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705,0.042947089
2013040501,2013,4,5,1,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.136171408,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483,0.048397705
2013040502,2013,4,5,2,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.035053096,0.136171408,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069,0.096513483
2013040503,2013,4,5,3,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0,0.035053096,0.136171408,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167,0.109952069
2013040504,2013,4,5,4,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.015315173,0,0.035053096,0.136171408,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168,0.105629167
2013040505,2013,4,5,5,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.131190675,0.015315173,0,0.035053096,0.136171408,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263,0.145005168
2013040506,2013,4,5,6,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.184569116,0.131190675,0.015315173,0,0.035053096,0.136171408,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074,0.140682263
2013040507,2013,4,5,7,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.188140208,0.184569116,0.131190675,0.015315173,0,0.035053096,0.136171408,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221,0.176863074
2013040508,2013,4,5,8,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.174137764,0.188140208,0.184569116,0.131190675,0.015315173,0,0.035053096,0.136171408,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072,0.168405221
2013040509,2013,4,5,9,0.20033514046805556,0.27710928133064516,0.26662343394940474,0.2502402596922043,0.25611627456111113,0.27547535683467744,W1,0.276853675,0.174137764,0.188140208,0.184569116,0.131190675,0.015315173,0,0.035053096,0.136171408,0.093882151,0.169438959,0.30109951,0.480687897,0.624847276,0.560379642,0.498167455,0.567145931,0.502302411,0.509068688,0.49281081,0.443379377,0.415562439,0.482567415,0.509914478,0.434545619,0.402123854,0.314914002,0.179964286,0.132788268,0.153181088,0.148952165,0.11117376,0.127149701,0.167089555,0.086645991,0.040785639,0.026407293,0.011371113,0.036180808,0.068414622,0.09303637,0.059768816,0.0090217060000000009,0.002158514,0.031106098,0.044450708,0.089935156,0.09106287,0.145381072
