TIMESTAMP,YEAR1,MONTH1,DAY1,HOUR1,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10
2012040803,2012,04,08,03,0.5283338,0.19042357,0.204249583,0.310964083,0.402429819,0.472636816,0.593266024,0.65020076,0.495283628,0.030108189
2012040804,2012,04,08,04,0.53660369,0.147748673,0.171277847,0.313642092,0.351533015,0.443908722,0.64032613,0.673196235,0.465305595,0.185441954
2012040805,2012,04,08,05,0.677097996,0.208229085,0.160882327,0.27284184,0.387342295,0.580931447,0.737846403,0.679644737,0.434423052,0.332591699
2012040806,2012,04,08,06,0.640353337,0.211641663,0.213080938,0.335066163,0.395645376,0.514706751,0.777893797,0.768341661,0.359607184,0.45977442
2012040807,2012,04,08,07,0.704069154,0.170407827,0.14318856,0.229206049,0.41095755,0.442596991,0.746378371,0.763718264,0.421113839,0.664967294
2012040808,2012,04,08,08,0.724274021,0.158110172,0.191428368,0.231726528,0.505966716,0.397017289,0.751292865,0.768220018,0.450445794,0.419889573
2012040809,2012,04,08,09,0.577201382,0.145317433,0.085051067,0.354127284,0.534057007,0.46385649,0.629085918,0.672101229,0.557694793,0.359284061
2012040810,2012,04,08,10,0.667700389,0.085862561,0.213730012,0.315689981,0.434411056,0.456494251,0.641449935,0.701545227,0.509368135,0.427110646
2012040811,2012,04,08,11,0.448172152,0.129554154,0.341475401,0.198487713,0.479233313,0.457416008,0.489386011,0.566248876,0.520351467,0.493457888
2012040812,2012,04,08,12,0.489239723,0.209838123,0.387911579,0.083333333,0.280884943,0.373382494,0.575773197,0.6247719,0.617133997,0.477943896
2012040813,2012,04,08,13,0.658302775,0.217503157,0.607049332,0.110270951,0.315004852,0.261318113,0.631684443,0.629516962,0.503682646,0.436432311
2012040814,2012,04,08,14,0.754064448,0.223152478,0.514157622,0.09057971,0.306944395,0.235213481,0.752650087,0.815184374,0.497738726,0.415630427
2012040815,2012,04,08,15,0.908373247,0.187559123,0.445595349,0.079867675,0.253208008,0.370723579,0.898502704,0.87346398,0.41245639,0.346322461
2012040816,2012,04,08,16,0.80640916,0.203897055,0.57234643,0.037492124,0.260558571,0.29361506,0.805727329,0.7466845,0.332213464,0.31590733
2012040817,2012,04,08,17,0.795977808,0.239808681,0.70527135,0.020478891,0.229493907,0.222947023,0.806618712,0.805937492,0.332471896,0.365286037
2012040818,2012,04,08,18,0.885912955,0.250479618,0.670270025,0.02362949,0.319641638,0.285886482,0.87004287,0.808492542,0.365292673,0.380816584
2012040819,2012,04,08,19,0.860821338,0.197018859,0.733361547,0.029615627,0.258563675,0.29942922,0.796510908,0.802895738,0.226644269,0.2942028
2012040820,2012,04,08,20,0.796729628,0.206151481,0.527710737,0.079552615,0.208188059,0.427187105,0.800339492,0.818347749,0.313347978,0.492961551
2012040821,2012,04,08,21,0.88318765,0.245175096,0.634183009,0.223377442,0.277092844,0.463962846,0.881745925,0.830758006,0.344876599,0.500688418
2012040822,2012,04,08,22,0.803026007,0.246899065,0.691324847,0.093572779,0.396112649,0.384727195,0.875069463,0.836841534,0.497997157,0.425580089
2012040823,2012,04,08,23,0.967578225,0.230163291,0.78657921,0.06805293,0.341100248,0.244643765,0.950145721,0.89645939,0.478227161,0.357369594
2012040900,2012,04,09,00,0.97894933,0.19926444,0.87367835,0.160995589,0.341486647,0.322614954,0.931321623,0.851563468,0.817935134,0.467911958
2012040901,2012,04,09,01,0.879710531,0.334980683,0.905578335,0.31742281,0.347426405,0.413573463,0.819809196,0.768098331,0.900633157,0.291721197
2012040902,2012,04,09,02,0.930739574,0.432796102,0.868668058,0.415563957,0.408019122,0.338544806,0.884086097,0.841951613,0.791058276,0.290598309
2012040903,2012,04,09,03,0.968517965,0.374534743,0.916425782,0.390674228,0.46640128,0.313208305,0.934284373,0.870908865,0.969892751,0.264529383
2012040904,2012,04,09,04,0.941922732,0.466311846,0.937772277,0.371140517,0.472152331,0.352052091,0.908202261,0.836963178,0.984752552,0.446596855
2012040905,2012,04,09,05,0.872756299,0.507474948,0.917589346,0.411153119,0.552208763,0.533413692,0.842907888,0.776493515,0.981392945,0.540681528
2012040906,2012,04,09,06,0.785828385,0.451892389,0.918290624,0.546628859,0.55783401,0.526547784,0.785596902,0.751551315,0.977387259,0.732984694
2012040907,2012,04,09,07,0.731228259,0.445084912,0.88494889,0.426906112,0.559631214,0.532101961,0.702940032,0.700571864,0.965111772,0.803930258
2012040908,2012,04,09,08,0.598721909,0.437066246,0.736524546,0.498267171,0.510926998,0.552179719,0.48124866,0.443849638,0.739113581,0.749874162
2012040909,2012,04,09,09,0.672399196,0.305186942,0.832564837,0.555765595,0.550393588,0.535517188,0.530944884,0.519284586,0.851531206,0.692542004
2012040910,2012,04,09,10,0.671177508,0.324336266,0.63087823,0.487870195,0.475117717,0.60484986,0.55074148,0.56369387,0.559891459,0.655153189
2012040911,2012,04,09,11,0.630861748,0.349886392,0.573028817,0.537019534,0.525133892,0.661916073,0.465552674,0.46562842,0.250419951,0.749318659
2012040912,2012,04,09,12,0.602762895,0.507068274,0.778775042,0.4768431,0.660705942,0.579359733,0.502919381,0.535223278,0.097040961,0.813140605
2012040913,2012,04,09,13,0.628324387,0.538161626,0.843121505,0.563799622,0.768951511,0.492738209,0.520154726,0.509794374,0.145496834,0.726269398
2012040914,2012,04,09,14,0.523541009,0.541008388,0.719051326,0.360586011,0.611723159,0.567719597,0.421778389,0.445674634,0.217211526,0.570360779
2012040915,2012,04,09,15,0.41969739,0.493020129,0.659199334,0.617674858,0.334926854,0.445090462,0.347904742,0.35551773,0.189947022,0.606829575
2012040916,2012,04,09,16,0.371487633,0.518879677,0.604063681,0.670289855,0.60921606,0.419056735,0.32451309,0.314028492,0.339966404,0.572427925
2012040917,2012,04,09,17,0.243586122,0.558734334,0.581263755,0.59199748,0.645070271,0.702674277,0.266695504,0.314515151,0.332471896,0.766320495
2012040918,2012,04,09,18,0.210130624,0.441389427,0.494886647,0.854127284,0.891017577,0.785833304,0.250858646,0.254167198,0.237498385,0.894867816
2012040919,2012,04,09,19,0.271778965,0.432672331,0.42289175,0.593257719,0.870367708,0.50535919,0.218656486,0.254167176,0.187362708,0.7272724
2012040920,2012,04,09,20,0.157879894,0.399996459,0.37422253,0.359955892,0.737509435,0.610144054,0.149552413,0.151234977,0.106215273,0.725546407
2012040921,2012,04,09,21,0.088901416,0.429905134,0.312390904,0.484404537,0.943037633,0.72196027,0.090047068,0.121912666,0.12120429,0.89909613
2012040922,2012,04,09,22,0.097171316,0.371935528,0.231931513,0.436988028,0.953182847,0.841162359,0.133088068,0.157683436,0.141620364,0.900912247
2012040923,2012,04,09,23,0.100648432,0.223108273,0.166317525,0.680529301,0.938886093,0.869417757,0.101445,0.124102699,0.020028427,0.874933067
2012041000,2012,04,10,00,0.103279763,0.263537587,0.227366846,0.904064272,0.942130046,0.950875078,0.106656615,0.10354061,0.003101176,0.929538995
2012041001,2012,04,10,01,0.165679914,0.297283199,0.42905614,0.872715816,0.916106538,0.925633117,0.159775855,0.150626587,0.055175087,0.917557672
2012041002,2012,04,10,02,0.060050745,0.331187948,0.507278896,0.77378702,0.831368391,0.886446627,0.084497498,0.120330935,0.026876857,0.828332425
2012041003,2012,04,10,03,0.12649187,0.317201686,0.578085909,0.640201638,0.752192588,0.83680174,0.1196122,0.090765271,0.002455098,0.801392794
2012041004,2012,04,10,04,0.123954513,0.311879477,0.542441361,0.485979836,0.575536465,0.687063495,0.107021546,0.096483762,0.02829823,0.6328686
2012041005,2012,04,10,05,0.272436795,0.317953161,0.564607528,0.38657845,0.493242515,0.632384396,0.236222039,0.199537669,0.046646854,0.638119353
2012041006,2012,04,10,06,0.193120947,0.343918805,0.562367275,0.388153749,0.478119047,0.597452169,0.150385926,0.142718085,0.08605763,0.656711134
2012041007,2012,04,10,07,0.123108727,0.395399205,0.61611745,0.374763705,0.48706912,0.603029981,0.119398279,0.111084074,0.367876987,0.626800368
2012041008,2012,04,10,08,0.153369041,0.451494543,0.688017355,0.452268431,0.550285755,0.558596566,0.121860539,0.091616948,0.409613645,0.676099517
2012041009,2012,04,10,09,0.065877266,0.402463064,0.710337,0.513390044,0.679909062,0.621996904,0.051268563,0.049762758,0.076366456,0.825828054
2012041010,2012,04,10,10,0.029696455,0.391730244,0.666534935,0.684940139,0.817835448,0.848997294,0.039201379,0.036740318,0.071327045,0.807507559
2012041011,2012,04,10,11,0.04755192,0.470113428,0.717303965,0.643667297,0.879057187,0.915954668,0.063814292,0.073488222,0.011241763,0.89544304
2012041012,2012,04,10,12,0.052720609,0.572764805,0.653221285,0.615784499,0.952931239,0.953983054,0.095501754,0.101107203,0.029073524,0.93652845
2012041013,2012,04,10,13,0.042383236,0.584735345,0.554649066,0.671235035,0.958583444,0.960577162,0.053475409,0.045139273,0,0.977464587
2012041014,2012,04,10,14,0.02546753,0.585186228,0.476531193,0.751575299,0.938454764,0.975242552,0.057134583,0.076408311,0,0.974113448
2012041015,2012,04,10,15,0.034113335,0.525528021,0.436500231,0.756143667,0.901971532,0.983278382,0.056966571,0.028957273,0,0.977805199
2012041016,2012,04,10,16,0.047269992,0.497979855,0.581515378,0.848771267,0.955806765,0.992614127,0.07007282,0.049397698,0.001162941,0.974816744
2012041017,2012,04,10,17,0.006284654,0.485054506,0.549693245,0.84026465,0.917409511,0.990262464,0.011338724,0.007767853,0.01964078,0.977528941
2012041018,2012,04,10,18,0,0.50354961,0.615638971,0.821833648,0.933934797,0.995036693,0,0,0.047034501,0.97965668
2012041019,2012,04,10,19,0,0.429286275,0.660462371,0.513232514,0.945005571,0.98646908,0,0,0.05181548,0.965643688
2012041020,2012,04,10,20,0,0.418597659,0.618634519,0.414618778,0.890109989,0.96853027,0,0,0.019511565,0.934577749
2012041021,2012,04,10,21,0,0.334034703,0.680216772,0.540800252,0.935138924,0.925562213,0,0,0.012146272,0.856599476
2012041022,2012,04,10,22,0,0.444218508,0.621033213,0.601134216,0.923906402,0.318100708,0,0,0.001809019,0.845659969
2012041023,2012,04,10,23,0,0.28558672,0.354315529,0.536074354,0.844892348,0,0,0,0,0.789346919
2012041100,2012,04,11,00,0,0.176746739,0.263989054,0.346565848,0.879380684,0,0.010015524,0.011794326,0,0.373739311
2012041101,2012,04,11,01,0.0000764,0.113419561,0.206184197,0.254410838,0.769796197,0,0.004475907,0.012775273,0,0.302932342
2012041102,2012,04,11,02,0,0.069613035,0.192129203,0.188563327,0.43135581,0,0.006651382,0.008992175,0,0.241794559
2012041103,2012,04,11,03,0,0.066757429,0.13894483,0.134215501,0.220067575,0,0.00681702,0,0,0.101541443
2012041104,2012,04,11,04,0.016331289,0.065024622,0.058260827,0.051827347,0.147316775,0,0.000965963,0.005691856,0,0.074755928
2012041105,2012,04,11,05,0.159853396,0.0953665,0.041393932,0.083805923,0.157102548,0,0.155894523,0.100985494,0,0.093685352
2012041106,2012,04,11,06,0.205995673,0.078330135,0.041823796,0.110901071,0.143201179,0,0.195542821,0.120574308,0,0.091767805
2012041107,2012,04,11,07,0.273940413,0.059472553,0.037356356,0.141461878,0.224335933,0,0.209370793,0.053888118,0,0.173196109
2012041108,2012,04,11,08,0.22761018,0.062619903,0.068828743,0.121140517,0.269086302,0,0.178327274,0.021170436,0,0.216046679
2012041109,2012,04,11,09,0.069072452,0.047245625,0.143604921,0.152961563,0.501374861,0,0.075385397,0.017277006,0.165525262,0.409591718
2012041110,2012,04,11,10,0.040221784,0.110104235,0.106882335,0.052142407,0.540877395,0,0.088239468,0.023603886,0.224576819,0.525352018
2012041111,2012,04,11,11,0.071797761,0.158481492,0.16698505,0.033238815,0.508626577,0,0.129537501,0.018128704,0.211009174,0.62513083
2012041112,2012,04,11,12,0.081665255,0.134779111,0.197827268,0.36342155,0.679648467,0,0.1424006,0.025185552,0.225481328,0.623763124
2012041113,2012,04,11,13,0.091626726,0.170328259,0.266313475,0.950535602,0.850068294,0,0.115974174,0.023482178,0.218116036,0.536853963
2012041114,2012,04,11,14,0.144347334,0.277744873,0.340397362,0.692659105,0.99501276,0,0.195179829,0.023482156,0.077270965,0.708596802
2012041115,2012,04,11,15,0.169626911,0.246616158,0.360693279,0.543635791,0.978361669,0,0.243100605,0.021535474,0,0.935373715
2012041116,2012,04,11,16,0.148670234,0.245228137,0.29038319,0.581600504,0.988363107,0,0.260068256,0.024090546,0,0.983547249
2012041117,2012,04,11,17,0.148200355,0.255368622,0.0397735,0.278040328,0.980581216,0,0.27632428,0.026523953,0.000775294,0.881569717
2012041118,2012,04,11,18,0.129968987,0.260275303,0,0.402173913,0.783859315,0,0.180405342,0.022873832,0.001292157,0.546651874
2012041119,2012,04,11,19,0.063245934,0.235255633,0,0.172337744,0.639427052,0,0.085715332,0.020440468,0,0.779481712
2012041120,2012,04,11,20,0.033737432,0.399872687,0,0.046943919,0.652169225,0,0.057512426,0.014113631,0,0.70694789
2012041121,2012,04,11,21,0.094070104,0.478326596,0,0.18115942,0.533068545,0,0.068240141,0.019710391,0,0.749573424
2012041122,2012,04,11,22,0.148670236,0.538161623,0.01410856,0.168241966,0.680942454,0,0.130525159,0.024820536,0,0.437200966
2012041123,2012,04,11,23,0.217836666,0.299519944,0.010222674,0.177221172,0.757961612,0,0.162166144,0.021292101,0,0.238003064
2012041200,2012,04,12,00,0.146414809,0.217176046,0,0.093887839,0.506236296,0,0.092033201,0.019102089,0,0.294904805
2012041201,2012,04,12,01,0.096137583,0.283995363,0,0.163831128,0.299315265,0,0.073489997,0.019345418,0,0.189491363
2012041202,2012,04,12,02,0.11775209,0.172335139,0,0.117517328,0.216922469,0,0.134693324,0.121547693,0.000387647,0.179230301
2012041203,2012,04,12,03,0.118879804,0.068074722,0,0.038279773,0.062084397,0,0.12751555,0.128726097,0,0.112610904
2012041204,2012,04,12,04,0.230523443,0.033895906,0,0.014650284,0.013452069,0,0.280163082,0.313906761,0,0.051686997
2012041205,2012,04,12,05,0.239451177,0.014247068,0,0.004883428,0.010837137,0,0.284018867,0.32047695,0,0.022893828
2012041206,2012,04,12,06,0.225354755,0.026071734,0,0.00063012,0,0,0.265325869,0.261102337,0,0.003062016
2012041207,2012,04,12,07,0.14829433,0.102536447,0,0.002047889,0,0,0.184540792,0.186519088,0,0
2012041208,2012,04,12,08,0.079127901,0.086127788,0.003621215,0.024259609,0.000602063,0,0.133421145,0.116680857,0,0.002425992
2012041209,2012,04,12,09,0.040221781,0.103570826,0.00521419,0.191083806,0.131788936,0.092695667,0.063612294,0.071784891,0,0.003080103
2012041210,2012,04,12,10,0,0.135353764,0.002697119,0.515280403,0.276059451,0.410784557,0.004589675,0.023360513,0.029202739,0.224075808
2012041211,2012,04,12,11,0,0.113525651,0,0.515280403,0.420554617,0.445244088,0,0,0.003230392,0.687656652
2012041212,2012,04,12,12,0,0.085172969,0,0.531663516,0.551633658,0.431784073,0,0,0,0.826931488
2012041213,2012,04,12,13,0,0.091980445,0,0.452268431,0.660103878,0.330059914,0,0,0,0.546711168
2012041214,2012,04,12,14,0,0.244087666,0,0.189981096,0.510010424,0.403020527,0,0,0,0.242592728
2012041215,2012,04,12,15,0.027347055,0.197319445,0,0.267328292,0.407992164,0.448789308,0.010283686,0.023482178,0,0.320472144
2012041216,2012,04,12,16,0.091438774,0.194295871,0.005175029,0.367202268,0.754169512,0.322094988,0.071650383,0.068378165,0,0.46320565
2012041217,2012,04,12,17,0.118503898,0.148756531,0.018545843,0.269218652,0.662161676,0.472128668,0.136055015,0.121912644,0,0.550846545
2012041218,2012,04,12,18,0.155906394,0.094517773,0.043392464,0.126654064,0.784326588,0.487065858,0.165637608,0.116437527,0,0.632114383
2012041219,2012,04,12,19,0.146884687,0.21678705,0.087999802,0.163831128,0.712672082,0.469942449,0.120510538,0.118140923,0.01964078,0.664469322
2012041220,2012,04,12,20,0.148482281,0.201987426,0.114180129,0.163831128,0.694978613,0.348778672,0.116651502,0.138338017,0.038377051,0.698978029
2012041221,2012,04,12,21,0.179494407,0.267233069,0.140616574,0.151543793,0.585367169,0.34120372,0.11699672,0.081031708,0.087479002,0.574098341
2012041222,2012,04,12,22,0.229207777,0.355703692,0.105157925,0.171707624,0.5139463,0.271315631,0.143497641,0.077989998,0.205969764,0.645955912
2012041223,2012,04,12,23,0.231745131,0.215796874,0.111319616,0.073218336,0.333699364,0.14880467,0.148378778,0.075936864,0.120687427,0.584450258
2012041300,2012,04,13,00,0.169908839,0.26469574,0.050715016,0.060649023,0.18205672,0.125075336,0.127715736,0.073731574,0.014989017,0.466588023
2012041301,2012,04,13,01,0.225542705,0.270619127,0.03714795,0.206836799,0.25697315,0.316800794,0.185295686,0.133836198,0.028556661,0.267640162
2012041302,2012,04,13,02,0.379287658,0.189159325,0.167832176,0.271424071,0.201044175,0.088902282,0.315901323,0.292979677,0.194598785,0.045839559
2012041303,2012,04,13,03,0.345268296,0.110687729,0.234990979,0.18147448,0.104561303,0.071400716,0.379699303,0.388368412,0.115131154,0.02902323
2012041304,2012,04,13,04,0.281270553,0.061992202,0.19159311,0.056080655,0.050555336,0.010576571,0.438930349,0.435454411,0.026876857,0.03665635
2012041305,2012,04,13,05,0.660746159,0.074086518,0.157019846,0.010239445,0.048461594,0.003698845,0.677210966,0.653972547,0.002584313,0.023175396
2012041306,2012,04,13,06,0.620430395,0.056820289,0.142693879,0.06868305,0.040769563,0.017064322,0.629851742,0.619783421,0,0.046857351
2012041307,2012,04,13,07,0.444413111,0.036963691,0.091655226,0.053560176,0.022923331,0.018080618,0.471564937,0.472441895,0,0.048157047
2012041308,2012,04,13,08,0.207217358,0.164581694,0.029365376,0.083175803,0.019239064,0.007752213,0.3108927,0.351259284,0,0.038709135
2012041309,2012,04,13,09,0.153556993,0.184553224,0.020167625,0.178008822,0.046466698,0.065468383,0.218309292,0.279474393,0,0
2012041310,2012,04,13,10,0.122732825,0.18895598,0.128487193,0.20415879,0.058049675,0.074213257,0.142860165,0.190047435,0,0
2012041311,2012,04,13,11,0.059768816,0.186595467,0.221895635,0.186672968,0.051795406,0.007433143,0.07537714,0.11741089,0,0
2012041312,2012,04,13,12,0.032421763,0.202226131,0.246473087,0.11389414,0.018897595,0,0.043304226,0.07105488,0.151182323,0.119688126
2012041313,2012,04,13,13,0.012498824,0.09670147,0.228723508,0.002835539,0,0,0.017433273,0.032364022,0.36361287,0.108012894
2012041314,2012,04,13,14,0.046330231,0.125275171,0.170516692,0.001890359,0.007116926,0,0.030943646,0.013870323,0.361028557,0.104336261
2012041315,2012,04,13,15,0.130062964,0.273545451,0.229288406,0.001890359,0.037004421,0,0.098565816,0.098065493,0.423827368,0.081754306
2012041316,2012,04,13,16,0.202518554,0.281440353,0.338239941,0.027410208,0.177635599,0.084967089,0.148345377,0.148923213,0.252487401,0.07578538
2012041317,2012,04,13,17,0.197819752,0.359894269,0.32430378,0.145400126,0.207648898,0.207466232,0.176710269,0.209027881,0.144204678,0.156932968
2012041318,2012,04,13,18,0.235504179,0.563419997,0.366537188,0.344360428,0.408153913,0.266163246,0.190355478,0.263900696,0.302623078,0.168215324
2012041319,2012,04,13,19,0.368386423,0.64971575,0.379367848,0.397605545,0.4623396,0.45340991,0.275966761,0.309040034,0.331567386,0.298748822
2012041320,2012,04,13,20,0.286909115,0.71887791,0.269575495,0.515752993,0.422702275,0.539168764,0.124203283,0.116802521,0.325881897,0.347447906
2012041321,2012,04,13,21,0.16530401,0.48512523,0.181717929,0.59026465,0.402995938,0.572753808,0.098288005,0.060226289,0.221087996,0.288025841
2012041322,2012,04,13,22,0.130814771,0.460308907,0.215886083,0.566320101,0.312488767,0.47221139,0.133972883,0.122399304,0.418012663,0.33787065
2012041323,2012,04,13,23,0.271966918,0.414354038,0.296275707,0.493856333,0.316622336,0.508691696,0.156348232,0.138824655,0.369298359,0.467257304
2012041400,2012,04,14,00,0.356545432,0.207327314,0.265833195,0.418872086,0.349960462,0.306153319,0.233175368,0.13845966,0.154412715,0.420633688
2012041401,2012,04,14,01,0.247063242,0.339029793,0.253056542,0.462665406,0.416277273,0.423641886,0.206546481,0.150626587,0.439074816,0.685305133
2012041402,2012,04,14,02,0.181749831,0.538223512,0.246539258,0.577347196,0.522042702,0.576263575,0.161924374,0.112544184,0.666882026,0.904314789
2012041403,2012,04,14,03,0.234846341,0.565992697,0.248346487,0.599401386,0.524343122,0.610581298,0.230038723,0.229095682,0.447990696,0.896439923
2012041404,2012,04,14,04,0.476083065,0.4030112,0.244759482,0.421392565,0.427105424,0.415263351,0.497689206,0,0.378343455,0.664907226
2012041405,2012,04,14,05,0.529837407,0.29821149,0.258253625,0.444234405,0.451250854,0.49550348,0.661805022,0.099977999,0.40470345,0.46624045
2012041406,2012,04,14,06,0.579550783,0.197354809,0.166736138,0.263547574,0.290940297,0.436451945,0.619850543,0.607251521,0.215790154,0.493567321
2012041407,2012,04,14,07,0.313504367,0.166394074,0.171728868,0.149968494,0.192902843,0.325214781,0.386029441,0.467696789,0.251841323,0.282155902
2012041408,2012,04,14,08,0.188704067,0.124382246,0.187374137,0.079867675,0.167265735,0.254901266,0.278122671,0.424504133,0.132962915,0.154211995
2012041409,2012,04,14,09,0.149891924,0.099079664,0.247835148,0.105387524,0.073254017,0.159050354,0.19308098,0.264995723,0.017702546,0.009471256
2012041410,2012,04,14,10,0.20411615,0.073016772,0.267736754,0.017328292,0.011313396,0.054726368,0.233118694,0.252463802,0.046517638,0
2012041411,2012,04,14,11,0.187952259,0.042683734,0.477822596,0.005356018,0.016606161,0.032320582,0.233514937,0.287139566,0.119007624,0
2012041412,2012,04,14,12,0.286533214,0,0.616597725,0,0.008401927,0.063341251,0.309299091,0.367927987,0.008399018,0
2012041413,2012,04,14,13,0.221971612,0.034373317,0.510977976,0,0,0.10407582,0.28237166,0.345784167,0,0
2012041414,2012,04,14,14,0.166337746,0.050649362,0.349791827,0,0.0008357,0.041679961,0.179144501,0.223263155,0,0
2012041415,2012,04,14,15,0.153838921,0.026584507,0.272802406,0,0,0.011911937,0.17867365,0.216693054,0,0
2012041416,2012,04,14,16,0.175171505,0.029077632,0.397454124,0.002047889,0,0.001087201,0.167089241,0.205256094,0.001033725,0.009272163
2012041417,2012,04,14,17,0.246123477,0.077658231,0.432928531,0.02299937,0,0.008213091,0.181650141,0.168998686,0.022354309,0.104541549
2012041418,2012,04,14,18,0.161732915,0.19086561,0.298442587,0.047101449,0.001599511,0.014748112,0.250138619,0.333252245,0.108928802,0.178734867
2012041419,2012,04,14,19,0.116906305,0.272210483,0.139065012,0.076717076,0.011511089,0.039399204,0.196592333,0.270714214,0.145238403,0.100277069
2012041420,2012,04,14,20,0.098768911,0.390501359,0.096926131,0.087114052,0.023318716,0.084482575,0.126894731,0.16194186,0.116294095,0.03235777
2012041421,2012,04,14,21,0.05995677,0.567363032,0.191495885,0.084120983,0.075374717,0.11829215,0.085327935,0.120087583,0.144592325,0.063918481
2012041422,2012,04,14,22,0.04463866,0.534669482,0.171010475,0.072778828,0.085133532,0.077864833,0.048325729,0.072149908,0.191239178,0.151008579
2012041423,2012,04,14,23,0.023963913,0.62090336,0.118208255,0.074039067,0.083228496,0.022902116,0.028244069,0.033702401,0.096136452,0.237245861
2012041500,2012,04,15,00,0,0.278337205,0.071772978,0.051354757,0.091855074,0.021625838,0,0,0.008269802,0.228456656
2012041501,2012,04,15,01,0,0.249736985,0.066738386,0.118777568,0.099816685,0.071625247,0,0,0.020416074,0.265332061
2012041502,2012,04,15,02,0,0.332947279,0.038692762,0.040642722,0.039322814,0.06484206,0.004931923,0.00119008,0.149760951,0.359880874
2012041503,2012,04,15,03,0.014551615,0.238765461,0.030809811,0.050094518,0.054401351,0.084624384,0.017747327,0.013375969,0.123788603,0.456706742
2012041504,2012,04,15,04,0.112395448,0.185092522,0.07526726,0.035129175,0.032035153,0.06457026,0.093965907,0.079693394,0.127794289,0.448843294
2012041505,2012,04,15,05,0.126209942,0.164378351,0.097518939,0.042375551,0.043474354,0.065988348,0.157050098,0.151478307,0.272903476,0.209902435
2012041506,2012,04,15,06,0.070940231,0.155148483,0.084419549,0.044265911,0.104309694,0.090450361,0.069022421,0.053534501,0.162811733,0.124989569
2012041507,2012,04,15,07,0.007776526,0.07494408,0.125337253,0.095305608,0.076866396,0.079909242,0.019893185,0.027732974,0.028944308,0.042593474
2012041508,2012,04,15,08,0.088149612,0.055449955,0.019632432,0.056710775,0.07006398,0.095827277,0.085924832,0.08675022,0.00090451,0.02923615
2012041509,2012,04,15,09,0.078939947,0.048748574,0,0.029615627,0.014728083,0.07583224,0.077059947,0.068621473,0.004005685,0.004863539
2012041510,2012,04,15,10,0.046048303,0.070824232,0.036960251,0,0,0,0.026858903,0.037230792,0.282336219,0.033615286
2012041511,2012,04,15,11,0.051029037,0.097320331,0.200239917,0,0.030219978,0.047127782,0.037542111,0.042584266,0.280010337,0.357284228
2012041512,2012,04,15,12,0.024903675,0.093951957,0.098267038,0.004095778,0.077180907,0.013719999,0.044179402,0.074704915,0.051557049,0.458534062
2012041513,2012,04,15,13,0.025561507,0.080584558,0,0.006143667,0,0.031221564,0.068262537,0.098795439,0,0.483723883
2012041514,2012,04,15,14,0.02894465,0.049614981,0,0.009451796,0.018645987,0.052729228,0.057398441,0.089791974,0,0.372416461
2012041515,2012,04,15,15,0.03223381,0.056484341,0.039057359,0.013862634,0.105432946,0.160562981,0.058528575,0.087845248,0,0.169638943
2012041516,2012,04,15,16,0.018607273,0.019856603,0,0.001890359,0.095386578,0.108743692,0.048052859,0.086141874,0,0.06660489
2012041517,2012,04,15,17,0.018325346,0.02015719,0.014615845,0.001890359,0.072148737,0.076316754,0.042189485,0.071054858,0,0.066979524
2012041518,2012,04,15,18,0.031388027,0.054229914,0,0.004725898,0.047041803,0.067867314,0.047978746,0.083465159,0,0.003219368
2012041519,2012,04,15,19,0.061272435,0.071398888,0,0.119250158,0.220112505,0.177650938,0.052576072,0.076773327,0,0.008856949
2012041520,2012,04,15,20,0.02330608,0.047015765,0.084596895,0.04505356,0.169000036,0.143971355,0.055212233,0.105608979,0,0.00567465
2012041521,2012,04,15,21,0.037120571,0.032790798,0.188413013,0.041587902,0.171686855,0.093983763,0.084278168,0.120452643,0,0.025776026
2012041522,2012,04,15,22,0.073771262,0.044089434,0.446285834,0.032451166,0.140118975,0.085510689,0.139975104,0.155006677,0,0.036627791
2012041523,2012,04,15,23,0.087303825,0.06513071,0.39787949,0.031663516,0.119433162,0.092719301,0.14450473,0.124832711,0,0.030724871
2012041600,2012,04,16,00,0.06578329,0.046167036,0.311453753,0.037492124,0.116827217,0.077900285,0.107997663,0.073001584,0,0
2012041601,2012,04,16,01,0.105817119,0.045654267,0.24630834,0.036704474,0.104929729,0.039304664,0.130345504,0.100012175,0,0
2012041602,2012,04,16,02,0.078094164,0.017628701,0.214350277,0.04458097,0.11535351,0.01956961,0.129526141,0.136391335,0,0
2012041603,2012,04,16,03,0.058923033,0.007108065,0.131110491,0.02236925,0.026077424,0.004407889,0.104295577,0.093807069,0,0
2012041604,2012,04,16,04,0.05807725,0.011015729,0.144704566,0,0.003423673,0,0.114531356,0.088940276,0,0
2012041605,2012,04,16,05,0.100084574,0.028785881,0.185433217,0.007403907,0.004969268,0,0.153070556,0.103418945,0.000129216,0.025204277
2012041606,2012,04,16,06,0.148200355,0.055016753,0.199265855,0.008349086,0.065346321,0.015598965,0.182438866,0.154154979,0,0.048528412
2012041607,2012,04,16,07,0.219528233,0.081645464,0.215294179,0.087429112,0.139067611,0.062041337,0.2652502,0.22484493,0.002067451,0.00666514
2012041608,2012,04,16,08,0.275162104,0.083413637,0.277365721,0.11389414,0.150147371,0.055730847,0.354639955,0.282394503,0.032949994,0
2012041609,2012,04,16,09,0.370829802,0.069772168,0.555102338,0.030718336,0.007656087,0.055648125,0.494939018,0.361966167,0.263083086,0
